Control,State,Plan,2018 Fall Enrollment,Known_Cases_in_County_per_100k_Residents,lat,lng,institution,Address,Campus_Size,Housing,Total_All_Undergrad_Grant/Scholarship,AVG_All_Undergrad_Grant/Scholarship,Total_Federal_Student_Loans,AVG_Federal_Student_Loans_Amount,undergraduate_population,graduate_population,total_number_faculty,college_year,zipcode,city,county,Tuition_out_state_undergraduate,Tuition_in_state_undergraduate,Tuition_In_state_graduate,Tuition_Out_State_Graduate,Tuition_fee_graduate_In_State,Tuition_fee_graduate_Out_State,Average_Tuition,Average_Expense,per_dem,per_gop,pi_2014,pi_2015,pi_2016,pi_2017,pi_2018,gdp_2014,gdp_2015,gdp_2016,gdp_2017,gdp_2018,state,cases_mar,cases_apr,cases_may,cases_june,cases_july,death_mar,death_apr,death_may,death_june,death_july,Total_Cases,Percent_of_State_Cases,Cases_per_100000,Total_Deaths,Plan_type,Campus_Location,pct_change_2014_2015_gdp,pct_change_2015_2016_gdp,pct_change_2016_2017_gdp,pct_change_2017_2018_gdp,pct_change_gdp_avg,pct_change_2014_2015_income,pct_change_2015_2016_income,pct_change_2016_2017_income,pct_change_2017_2018_income,pct_change_income_avg,control_year
Private,AL,In-person,1081.0,2773,32.3505627,-86.28622949999998,Huntingdon College,"1500 East Fairview Avenue, Montgomery, Alabama 36106-2148",Midsize,Yes,14299057.0,13978.0,5433987.0,6958.0,1008,0,119,4,36106,Montgomery,Montgomery,0.0,0.0,0,0,0,0,26750.0,37660.0,0.620363321068,0.35875311931599996,39060.0,40562.0,41388.0,42211.0,43688.0,12063870.0,12294898.0,12473078.0,12457671.0,12633330.0,AL,29,337,1632,3839,6045,0,6,38,97,142,6564.0,6.8,2898.0,151.0,In-class,City,0.019150405301118133,0.014492190175144196,-0.001235220368220258,0.014100468699165356,0.011626960951801857,0.0384536610343062,0.02036388738227898,0.019884990818594763,0.0349908791547227,0.028423354597475664,Private-4
Public,NC,Online,4248.0,1374,36.066108,-79.357563,Alamance Community College,"1247 Jimmie Kerr Road, Graham, North Carolina 27253-8000",Fringe,No,7271938.0,3795.0,0.0,0.0,4328,0,474,2,27253,Graham,Alamance,7288.5,2188.5,0,0,0,0,0.0,24865.5,0.422557172557,0.552018364518,35642.0,36830.0,37317.0,38141.0,39342.0,5053477.0,5027956.0,5142796.0,5200654.0,5364474.0,NC,7,99,329,1121,2101,0,1,21,37,41,2248.0,1.8,1326.0,41.0,Not In-Class,Rural,-0.00505018623810893,0.022840295340691128,0.01125030042023833,0.03149988443761111,0.01513507349010791,0.03333146288087088,0.013222916101004616,0.022081089047887026,0.031488424530033296,0.025030973139948957,Public-2
Private,NC,In-person,6991.0,1374,36.102687700000004,-79.5023313,Elon University,"100 Campus Drive, Elon, North Carolina 27244-2010",Midsize,Yes,52928489.0,14752.0,10793525.0,6264.0,6277,811,605,4,27244,Elon,Alamance,0.0,0.0,0,0,0,0,34816.75,50386.5,0.422557172557,0.552018364518,35642.0,36830.0,37317.0,38141.0,39342.0,5053477.0,5027956.0,5142796.0,5200654.0,5364474.0,NC,7,99,329,1121,2101,0,1,21,37,41,2248.0,1.8,1326.0,41.0,In-class,Suburb,-0.00505018623810893,0.022840295340691128,0.01125030042023833,0.03149988443761111,0.01513507349010791,0.03333146288087088,0.013222916101004616,0.022081089047887026,0.031488424530033296,0.025030973139948957,Private-4
Private,NY,Hybrid,1331.0,820,42.65219570000001,-73.7788392,Albany College of Pharmacy and Health Sciences,"106 New Scotland Avenue, Albany, New York 12208-3492",Small,Yes,11941857.0,14066.0,4727638.0,7341.0,794,446,144,4,12208,Albany,Albany,0.0,0.0,0,0,0,0,34363.0,48808.5,0.5951338703,0.35200248320699995,53791.0,55674.0,55698.0,59429.0,61201.0,26781633.0,27048252.0,27577236.0,27798104.0,27767672.0,NY,217,1165,1843,2102,2493,1,53,142,159,169,2531.0,0.6,828.0,116.0,In-class,City,0.00995529286806372,0.019557049379752896,0.008009069509359095,-0.0010947509225809069,0.009106665208648702,0.03500585599821531,0.0004310809354456299,0.06698624726202017,0.029817092665197126,0.03306006921521956,Private-4
Private,NY,Hybrid,3983.0,820,42.6640994,-73.78566529999998,College of Saint Rose,"432 Western Ave, Albany, New York 12203-1490",Small,Yes,40824294.0,16814.0,12434188.0,6866.0,2433,1571,341,4,12203,Albany,Albany,0.0,0.0,0,0,0,0,32066.0,47969.0,0.5951338703,0.35200248320699995,53791.0,55674.0,55698.0,59429.0,61201.0,26781633.0,27048252.0,27577236.0,27798104.0,27767672.0,NY,217,1165,1843,2102,2493,1,53,142,159,169,2531.0,0.6,828.0,116.0,In-class,City,0.00995529286806372,0.019557049379752896,0.008009069509359095,-0.0010947509225809069,0.009106665208648702,0.03500585599821531,0.0004310809354456299,0.06698624726202017,0.029817092665197126,0.03306006921521956,Private-4
Private,NY,In-person,3221.0,820,42.716635,-73.7523365,Siena College,"515 Loudon Rd, Loudonville, New York 12211-1462",Large,Yes,72840272.0,24835.0,13684429.0,6431.0,3188,108,335,4,12211,Albany,Albany,0.0,0.0,0,0,0,0,36587.75,54999.25,0.5951338703,0.35200248320699995,53791.0,55674.0,55698.0,59429.0,61201.0,26781633.0,27048252.0,27577236.0,27798104.0,27767672.0,NY,217,1165,1843,2102,2493,1,53,142,159,169,2531.0,0.6,828.0,116.0,In-class,Suburb,0.00995529286806372,0.019557049379752896,0.008009069509359095,-0.0010947509225809069,0.009106665208648702,0.03500585599821531,0.0004310809354456299,0.06698624726202017,0.029817092665197126,0.03306006921521956,Private-4
Public,GA,In-person,6371.0,2858,31.569055699999996,-84.1403888,Albany State University,"504 College Drive, Albany, Georgia 31705",Small,Yes,26451066.0,6236.0,25069771.0,6397.0,5778,344,306,4,31705,Albany,Dougherty,16181.5,5708.5,3438,13716,1870,1870,0.0,18836.5,0.68456890199,0.301459100958,32492.0,33286.0,33743.0,34354.0,34744.0,4072194.0,4008440.0,4081962.0,4114193.0,4198481.0,GA,278,1506,1770,1903,2554,18,120,145,154,167,2661.0,1.3,3025.0,170.0,In-class,City,-0.015655933877413503,0.01834179880452246,0.007895957875159053,0.020487128338412902,0.007767237785170226,0.024436784439246583,0.0137294958841555,0.01810745932489701,0.011352389823601329,0.01690653236797511,Public-4
Public,GA,Online,3181.0,2858,31.5547831,-84.17439600000002,Albany Technical College,"1704 South Slappey Boulevard, Albany, Georgia 31701",Small,No,15798418.0,5743.0,4969327.0,3322.0,3285,0,266,2,31701,Albany,Dougherty,4971.5,2768.5,0,0,0,0,0.0,9659.0,0.68456890199,0.301459100958,32492.0,33286.0,33743.0,34354.0,34744.0,4072194.0,4008440.0,4081962.0,4114193.0,4198481.0,GA,278,1506,1770,1903,2554,18,120,145,154,167,2661.0,1.3,3025.0,170.0,Not In-Class,City,-0.015655933877413503,0.01834179880452246,0.007895957875159053,0.020487128338412902,0.007767237785170226,0.024436784439246583,0.0137294958841555,0.01810745932489701,0.011352389823601329,0.01690653236797511,Public-2
Private,CT,In-person,1456.0,1518,41.3316093,-72.9226957,Albertus Magnus College,"700 Prospect St, New Haven, Connecticut 06511-1189",Midsize,Yes,12065636.0,15834.0,7843803.0,9805.0,1116,303,190,4,6511,New Haven,New Haven,0.0,0.0,0,0,0,0,31746.5,52562.0,0.541623105592,0.42130675243199994,50286.0,51817.0,52621.0,53605.0,56650.0,45765321.0,46417757.0,47057608.0,47266161.0,48060270.0,CT,373,7536,11309,12359,13013,6,512,966,1075,1101,13128.0,26.1,1536.0,1104.0,In-class,City,0.014256122009938484,0.013784616951654944,0.0044318657250916795,0.01680079327788013,0.012318349491141313,0.03044584973949012,0.015516143350637822,0.01869975865148895,0.05680440257438672,0.0303665385790009,Private-4
Public,CT,In-person,7016.0,1518,41.30454570000001,-72.9272621,Gateway Community College ,"20 Church Street, New Haven, Connecticut 06510",Midsize,No,18419669.0,4554.0,646539.0,3552.0,6864,0,536,2,6510,New Haven,New Haven,6488.25,3921.25,0,0,0,0,0.0,17505.5,0.541623105592,0.42130675243199994,50286.0,51817.0,52621.0,53605.0,56650.0,45765321.0,46417757.0,47057608.0,47266161.0,48060270.0,CT,373,7536,11309,12359,13013,6,512,966,1075,1101,13128.0,26.1,1536.0,1104.0,In-class,City,0.014256122009938484,0.013784616951654944,0.0044318657250916795,0.01680079327788013,0.012318349491141313,0.03044584973949012,0.015516143350637822,0.01869975865148895,0.05680440257438672,0.0303665385790009,Public-2
Public,CT,TBD,6237.0,1518,41.54982860000001,-73.07290079999999,Naugatuck Valley Community College,"750 Chase Parkway, Waterbury, Connecticut 06708-3089",Midsize,No,19790846.0,3827.0,943478.0,3643.0,6055,0,507,2,6708,Waterbury,New Haven,13018.0,4366.0,0,0,0,0,0.0,18534.0,0.541623105592,0.42130675243199994,50286.0,51817.0,52621.0,53605.0,56650.0,45765321.0,46417757.0,47057608.0,47266161.0,48060270.0,CT,373,7536,11309,12359,13013,6,512,966,1075,1101,13128.0,26.1,1536.0,1104.0,Not In-Class,Suburb,0.014256122009938484,0.013784616951654944,0.0044318657250916795,0.01680079327788013,0.012318349491141313,0.03044584973949012,0.015516143350637822,0.01869975865148895,0.05680440257438672,0.0303665385790009,Public-2
Private,CT,In-person,10207.0,1518,41.4189262,-72.89364929999998,Quinnipiac University,"Mt Carmel Ave, Hamden, Connecticut 06518",Large,Yes,183309928.0,27372.0,30243168.0,6767.0,6845,2863,1157,4,6518,Hamden,New Haven,0.0,0.0,0,0,0,0,46990.0,64500.0,0.541623105592,0.42130675243199994,50286.0,51817.0,52621.0,53605.0,56650.0,45765321.0,46417757.0,47057608.0,47266161.0,48060270.0,CT,373,7536,11309,12359,13013,6,512,966,1075,1101,13128.0,26.1,1536.0,1104.0,In-class,Suburb,0.014256122009938484,0.013784616951654944,0.0044318657250916795,0.01680079327788013,0.012318349491141313,0.03044584973949012,0.015516143350637822,0.01869975865148895,0.05680440257438672,0.0303665385790009,Private-4
Public,CT,Online,10050.0,1518,41.331766200000004,-72.94834159999998,Southern Connecticut State University,"501 Crescent Street, New Haven, Connecticut 06515-1355",Midsize,Yes,29686465.0,6785.0,43631892.0,8935.0,7962,1855,1049,4,6515,New Haven,New Haven,23502.75,10748.0,7675,17677,5326,5326,0.0,25834.25,0.541623105592,0.42130675243199994,50286.0,51817.0,52621.0,53605.0,56650.0,45765321.0,46417757.0,47057608.0,47266161.0,48060270.0,CT,373,7536,11309,12359,13013,6,512,966,1075,1101,13128.0,26.1,1536.0,1104.0,Not In-Class,City,0.014256122009938484,0.013784616951654944,0.0044318657250916795,0.01680079327788013,0.012318349491141313,0.03044584973949012,0.015516143350637822,0.01869975865148895,0.05680440257438672,0.0303665385790009,Public-4
Private,CT,In-person,6867.0,1518,41.2907061,-72.9615183,University of New Haven,"300 Boston Post Road, West Haven, Connecticut 06516-1916",Large,Yes,91989282.0,19911.0,27461591.0,6526.0,4912,1881,662,4,6516,West Haven,New Haven,0.0,0.0,0,0,0,0,38735.0,57410.0,0.541623105592,0.42130675243199994,50286.0,51817.0,52621.0,53605.0,56650.0,45765321.0,46417757.0,47057608.0,47266161.0,48060270.0,CT,373,7536,11309,12359,13013,6,512,966,1075,1101,13128.0,26.1,1536.0,1104.0,In-class,Suburb,0.014256122009938484,0.013784616951654944,0.0044318657250916795,0.01680079327788013,0.012318349491141313,0.03044584973949012,0.015516143350637822,0.01869975865148895,0.05680440257438672,0.0303665385790009,Private-4
Private,CT,In-person,13433.0,1518,41.3163244,-72.92234309999998,Yale University,"Woodbridge Hall, New Haven, Connecticut 06520",Midsize,Yes,179159125.0,54176.0,2923126.0,6128.0,6092,7517,6265,4,6520,New Haven,New Haven,0.0,0.0,0,0,0,0,52452.5,72696.25,0.541623105592,0.42130675243199994,50286.0,51817.0,52621.0,53605.0,56650.0,45765321.0,46417757.0,47057608.0,47266161.0,48060270.0,CT,373,7536,11309,12359,13013,6,512,966,1075,1101,13128.0,26.1,1536.0,1104.0,In-class,City,0.014256122009938484,0.013784616951654944,0.0044318657250916795,0.01680079327788013,0.012318349491141313,0.03044584973949012,0.015516143350637822,0.01869975865148895,0.05680440257438672,0.0303665385790009,Private-4
Private,MI,TBD,1533.0,556,42.2440064,-84.7451775,Albion College,"611 E Porter St, Albion, Michigan 49224",Fringe,Yes,56796977.0,37465.0,7017944.0,6853.0,1475,0,155,4,49224,Albion,Calhoun,0.0,0.0,0,0,0,0,44488.75,58131.25,0.41088014153,0.535654747729,35286.0,37171.0,37994.0,38608.0,40276.0,5506730.0,5528791.0,5594998.0,5609810.0,5766360.0,MI,17,228,365,536,717,0,13,22,33,41,776.0,0.8,578.0,41.0,Not In-Class,Town,0.004006188790806885,0.011974950762291431,0.0026473646639373237,0.027906470985648357,0.011633743800670998,0.0534206200759508,0.0221409163057222,0.016160446386271517,0.0432034811438044,0.03373136597793723,Private-4
Public,MI,TBD,4245.0,556,42.3349381,-85.17772409999998,Kellogg Community College,"450 North Ave, Battle Creek, Michigan 49017-3397",Small,No,14924220.0,6843.0,5342417.0,4008.0,4223,0,485,2,49017,Battle Creek,Calhoun,8505.5,6117.75,0,0,0,0,0.0,14521.0,0.41088014153,0.535654747729,35286.0,37171.0,37994.0,38608.0,40276.0,5506730.0,5528791.0,5594998.0,5609810.0,5766360.0,MI,17,228,365,536,717,0,13,22,33,41,776.0,0.8,578.0,41.0,Not In-Class,City,0.004006188790806885,0.011974950762291431,0.0026473646639373237,0.027906470985648357,0.011633743800670998,0.0534206200759508,0.0221409163057222,0.016160446386271517,0.0432034811438044,0.03373136597793723,Public-2
Private,PA,Online,1934.0,1246,40.3615456,-75.910759,Albright College,"1621 N. 13th St., Reading, Pennsylvania 19612-5234",Small,Yes,57473428.0,32416.0,11294871.0,6816.0,1718,40,151,4,19612,Reading,Berks,0.0,0.0,0,0,0,0,38986.5,54082.5,0.427256812214,0.529141609922,42968.0,44935.0,45863.0,47412.0,49945.0,17300674.0,18023285.0,17947700.0,17911239.0,18443415.0,PA,82,2698,4002,4527,5125,0,117,316,351,364,5218.0,4.6,1239.0,365.0,Not In-Class,City,0.04176779471135055,-0.004193741595941028,-0.002031513787281936,0.029711847404861276,0.016313596683247215,0.04577825358406256,0.02065205296539446,0.03377450232213331,0.0534252931747237,0.038407525511578514,Private-4
Private,PA,In-person,2792.0,1246,40.31120170000001,-75.931668,Alvernia University,"400 Saint Bernardine St, Reading, Pennsylvania 19607-1799",Small,Yes,31227721.0,16549.0,18423275.0,10218.0,2123,608,287,4,19607,Reading,Berks,0.0,0.0,0,0,0,0,34290.0,50307.5,0.427256812214,0.529141609922,42968.0,44935.0,45863.0,47412.0,49945.0,17300674.0,18023285.0,17947700.0,17911239.0,18443415.0,PA,82,2698,4002,4527,5125,0,117,316,351,364,5218.0,4.6,1239.0,365.0,In-class,City,0.04176779471135055,-0.004193741595941028,-0.002031513787281936,0.029711847404861276,0.016313596683247215,0.04577825358406256,0.02065205296539446,0.03377450232213331,0.0534252931747237,0.038407525511578514,Private-4
Public,PA,Online,8290.0,1246,40.510521600000004,-75.7829733,Kutztown University of Pennsylvania,"15200 Kutztown Rd, Kutztown, Pennsylvania 19530-0730",Fringe,Yes,29200555.0,6154.0,36252469.0,6816.0,7200,995,449,4,19530,Kutztown,Berks,14380.75,10366.25,9288,13932,1688,1688,0.0,27152.25,0.427256812214,0.529141609922,42968.0,44935.0,45863.0,47412.0,49945.0,17300674.0,18023285.0,17947700.0,17911239.0,18443415.0,PA,82,2698,4002,4527,5125,0,117,316,351,364,5218.0,4.6,1239.0,365.0,Not In-Class,Town,0.04176779471135055,-0.004193741595941028,-0.002031513787281936,0.029711847404861276,0.016313596683247215,0.04577825358406256,0.02065205296539446,0.03377450232213331,0.0534252931747237,0.038407525511578514,Public-4
Public,PA,Online,4199.0,1246,40.3315963,-75.936798,Reading Area Community College,"10 S Second St, Reading, Pennsylvania 19602",Small,No,10594789.0,4284.0,7766379.0,5766.0,4280,0,241,2,19602,Reading,Berks,10440.0,9465.0,0,0,0,0,0.0,23105.0,0.427256812214,0.529141609922,42968.0,44935.0,45863.0,47412.0,49945.0,17300674.0,18023285.0,17947700.0,17911239.0,18443415.0,PA,82,2698,4002,4527,5125,0,117,316,351,364,5218.0,4.6,1239.0,365.0,Not In-Class,City,0.04176779471135055,-0.004193741595941028,-0.002031513787281936,0.029711847404861276,0.016313596683247215,0.04577825358406256,0.02065205296539446,0.03377450232213331,0.0534252931747237,0.038407525511578514,Public-2
Private,WV,In-person,911.0,173,39.1583178,-80.0486604,Alderson Broaddus University,"101 College Hill Drive, Philippi, West Virginia 26416-2035",Distant,Yes,16224817.0,19932.0,6558955.0,9533.0,836,77,79,4,26416,Philippi,Barbour,0.0,0.0,0,0,0,0,27272.5,39982.0,0.20136122178,0.7485059760959999,28894.0,28838.0,29150.0,30382.0,32290.0,374812.0,386089.0,370812.0,392656.0,388785.0,WV,0,5,9,15,29,0,1,1,1,1,29.0,0.4,176.0,19.0,In-class,Town,0.03008708365794052,-0.039568596877921934,0.058908557436113174,-0.009858502098528992,0.009892135529400692,-0.001938118640548211,0.010819058187114223,0.04226415094339623,0.0628003423079455,0.02848635819947693,Private-4
Public,NY,In-person,3737.0,157,42.2552377,-77.7946533,Alfred State College,"10 Upper College Drive, Alfred, New York 14802",Remote,Yes,25713635.0,8664.0,16185535.0,6152.0,3780,0,260,4,14802,Alfred,Allegany,15048.5,8456.0,0,0,0,0,0.0,25167.25,0.261410788382,0.6844719770909999,31518.0,32368.0,32496.0,34137.0,34880.0,1363046.0,1344667.0,1307134.0,1306720.0,1314918.0,NY,7,35,45,59,74,0,0,0,0,0,75.0,0.0,163.0,19.0,In-class,Town,-0.013483770907218098,-0.02791248688336964,-0.0003167234575797125,0.006273723521488919,-0.008859814431669635,0.02696871628910464,0.003954522985664854,0.05049852289512555,0.021765240062102703,0.025796750557999442,Public-4
Private,NY,Online,2302.0,157,42.253417999999996,-77.78770519999998,Alfred University,"One Saxon Drive, Alfred, New York 14802-1205",Remote,Yes,33140464.0,21832.0,7523784.0,6244.0,1715,667,201,4,14802,Alfred,Allegany,0.0,0.0,0,0,0,0,29787.5,45550.5,0.261410788382,0.6844719770909999,31518.0,32368.0,32496.0,34137.0,34880.0,1363046.0,1344667.0,1307134.0,1306720.0,1314918.0,NY,7,35,45,59,74,0,0,0,0,0,75.0,0.0,163.0,19.0,Not In-Class,Town,-0.013483770907218098,-0.02791248688336964,-0.0003167234575797125,0.006273723521488919,-0.008859814431669635,0.02696871628910464,0.003954522985664854,0.05049852289512555,0.021765240062102703,0.025796750557999442,Private-4
Private,NY,In-person,1001.0,157,42.4259685,-78.15526609999998,Houghton College,"1 Willard Ave, Houghton, New York 14744",Remote,Yes,24194906.0,25468.0,4401585.0,6540.0,940,29,139,4,14744,Houghton,Allegany,0.0,0.0,0,0,0,0,31955.5,44962.5,0.261410788382,0.6844719770909999,31518.0,32368.0,32496.0,34137.0,34880.0,1363046.0,1344667.0,1307134.0,1306720.0,1314918.0,NY,7,35,45,59,74,0,0,0,0,0,75.0,0.0,163.0,19.0,In-class,Rural,-0.013483770907218098,-0.02791248688336964,-0.0003167234575797125,0.006273723521488919,-0.008859814431669635,0.02696871628910464,0.003954522985664854,0.05049852289512555,0.021765240062102703,0.025796750557999442,Private-4
Private,KY,TBD,644.0,258,37.3359167,-82.8735944,Alice Lloyd College,"100 Purpose Rd, Pippa Passes, Kentucky 41844",Remote,Yes,6157228.0,10708.0,1633020.0,5087.0,575,0,41,4,41844,Pippa Passes,Knott,0.0,0.0,0,0,0,0,11995.0,25252.5,0.21629603891600002,0.756949270327,28193.0,28775.0,28391.0,29082.0,30118.0,289602.0,274983.0,223316.0,209899.0,210393.0,KY,0,4,4,7,34,0,0,0,0,1,49.0,0.1,331.0,19.0,Not In-Class,Rural,-0.050479623759504426,-0.1878916151180255,-0.06008078238908094,0.002353512880004193,-0.07402462709665167,0.02064342212605966,-0.013344917463075586,0.02433869888344898,0.035623409669211195,0.016815153303911062,Private-4
Public,CA,TBD,11285.0,1390,34.9446133,-120.41893370000001,Allan Hancock College,"800 South College Drive, Santa Maria, California 93454-6399",Midsize,No,19021101.0,2775.0,785633.0,6547.0,11894,0,604,2,93454,Santa Maria,Santa Barbara,6955.5,1350.5,0,0,0,0,0.0,20791.25,0.6096551052220001,0.327235970382,53758.0,57307.0,57432.0,59633.0,62690.0,24497034.0,26252102.0,26107316.0,26861059.0,27855958.0,CA,88,496,1656,2933,6215,0,8,12,29,32,6652.0,1.2,1490.0,68.0,Not In-Class,City,0.07164410189413134,-0.005515215505409814,0.028870949430420192,0.03703871094583427,0.033009636691243995,0.06601808102980021,0.00218123440417401,0.038323582671681296,0.051263562121644055,0.039446615056824896,Public-2
Public,CA,Online,14646.0,1390,34.4059205,-119.69732079999999,Santa Barbara City College,"721 Cliff Drive, Santa Barbara, California 93109-2394",Small,No,23892908.0,3308.0,5986348.0,6121.0,14133,0,687,2,93109,Santa Barbara,Santa Barbara,8326.0,1374.0,0,0,0,0,0.0,18004.0,0.6096551052220001,0.327235970382,53758.0,57307.0,57432.0,59633.0,62690.0,24497034.0,26252102.0,26107316.0,26861059.0,27855958.0,CA,88,496,1656,2933,6215,0,8,12,29,32,6652.0,1.2,1490.0,68.0,Not In-Class,City,0.07164410189413134,-0.005515215505409814,0.028870949430420192,0.03703871094583427,0.033009636691243995,0.06601808102980021,0.00218123440417401,0.038323582671681296,0.051263562121644055,0.039446615056824896,Public-2
Public,CA,Online,25976.0,1390,34.413962899999994,-119.848947,University of California -Santa Barbara,"5221 Cheadle Hall, Santa Barbara, California 93106",Midsize,Yes,265850949.0,18561.0,39275997.0,5417.0,23349,2965,1762,4,93106,Santa Barbara,Santa Barbara,42687.0,14326.5,11442,26544,2112,2112,0.0,36176.75,0.6096551052220001,0.327235970382,53758.0,57307.0,57432.0,59633.0,62690.0,24497034.0,26252102.0,26107316.0,26861059.0,27855958.0,CA,88,496,1656,2933,6215,0,8,12,29,32,6652.0,1.2,1490.0,68.0,Not In-Class,Suburb,0.07164410189413134,-0.005515215505409814,0.028870949430420192,0.03703871094583427,0.033009636691243995,0.06601808102980021,0.00218123440417401,0.038323582671681296,0.051263562121644055,0.039446615056824896,Public-4
Private,CA,Hybrid,1277.0,1390,34.4488434,-119.6610313,Westmont College,"955 La Paz Rd, Santa Barbara, California 93108-1089",Midsize,Yes,33589539.0,27668.0,4320641.0,6308.0,1317,0,178,4,93108,Santa Barbara,Santa Barbara,0.0,0.0,0,0,0,0,44710.5,61795.0,0.6096551052220001,0.327235970382,53758.0,57307.0,57432.0,59633.0,62690.0,24497034.0,26252102.0,26107316.0,26861059.0,27855958.0,CA,88,496,1656,2933,6215,0,8,12,29,32,6652.0,1.2,1490.0,68.0,In-class,Suburb,0.07164410189413134,-0.005515215505409814,0.028870949430420192,0.03703871094583427,0.033009636691243995,0.06601808102980021,0.00218123440417401,0.038323582671681296,0.051263562121644055,0.039446615056824896,Private-4
Public,MD,Hybrid,2585.0,377,39.6510662,-78.7303287,Allegany College of Maryland,"12401 Willowbrook Rd SE, Cumberland, Maryland 21502-2596",Small,Yes,8174399.0,3534.0,5294573.0,5831.0,2584,0,217,2,21502,Cumberland,Allegany,9057.5,7467.5,0,0,0,0,0.0,20098.0,0.239713710258,0.720220112214,35806.0,36945.0,38104.0,38754.0,40517.0,2796159.0,2814806.0,2847186.0,2853380.0,2828976.0,MD,0,118,177,205,264,0,7,16,17,18,279.0,0.3,396.0,19.0,In-class,City,0.006668791009381083,0.011503457076615582,0.0021754813349040072,-0.008552663858301383,0.0029487663906498213,0.031810311121041164,0.03137095682771688,0.0170585765273987,0.0454920782370852,0.03143298067831049,Public-2
Public,MD,Hybrid,5295.0,377,39.65016660000001,-78.9341855,Frostburg State University,"101 Braddock Road, Frostburg, Maryland 21532-1099",Small,Yes,20691260.0,7304.0,15451438.0,6338.0,4429,749,357,4,21532,Frostburg,Allegany,22472.5,9049.5,7866,10080,2710,2710,0.0,22830.5,0.239713710258,0.720220112214,35806.0,36945.0,38104.0,38754.0,40517.0,2796159.0,2814806.0,2847186.0,2853380.0,2828976.0,MD,0,118,177,205,264,0,7,16,17,18,279.0,0.3,396.0,19.0,In-class,Suburb,0.006668791009381083,0.011503457076615582,0.0021754813349040072,-0.008552663858301383,0.0029487663906498213,0.031810311121041164,0.03137095682771688,0.0170585765273987,0.0454920782370852,0.03143298067831049,Public-4
Private,PA,In-person,1771.0,147,41.6484557,-80.1455328,Allegheny College,"520 N Main St, Meadville, Pennsylvania 16335-3902",Distant,Yes,62216730.0,35451.0,7823657.0,6693.0,1775,0,188,4,16335,Meadville,Crawford,0.0,0.0,0,0,0,0,46755.0,62155.0,0.287236734809,0.6723842195540001,36513.0,37338.0,37374.0,38698.0,40969.0,2893520.0,2898747.0,2820909.0,2885992.0,2963429.0,PA,4,19,29,53,122,0,0,0,0,1,132.0,0.1,156.0,19.0,In-class,Town,0.0018064502750974594,-0.02685229169706773,0.02307164109157722,0.02683202171038589,0.0062144553449982095,0.022594692301372114,0.0009641651936365096,0.035425697008615614,0.058685203369683185,0.02941743946832685,Private-4
Private,OH,TBD,72.0,1510,40.86720950000001,-80.86050300000002,Allegheny Wesleyan College,"2161 Woodsdale Rd, Salem, Ohio 44460-9598",Fringe,Yes,314889.0,4373.0,127500.0,2772.0,68,0,22,4,44460,Salem,Columbiana,0.0,0.0,0,0,0,0,6500.0,13917.0,0.271160601843,0.686816464506,34446.0,35373.0,35263.0,36481.0,38013.0,3042317.0,3102927.0,2960143.0,2964828.0,2970872.0,OH,11,253,743,1205,1547,2,23,52,60,60,1582.0,1.7,1553.0,60.0,Not In-Class,Rural,0.019922315787605303,-0.04601590691627615,0.0015826938090490901,0.0020385668241125624,-0.005618082623877298,0.02691168785925797,-0.0031097164504000226,0.034540453166208206,0.041994462871083583,0.025084221861537432,Private-4
Private,SC,TBD,743.0,1917,34.010694,-81.020246,Allen University,"1530 Harden Street, Columbia, South Carolina 29204",Midsize,Yes,6411081.0,9803.0,4643629.0,7502.0,754,63,59,4,29204,Columbia,Richland,0.0,0.0,0,0,0,0,13215.0,23709.5,0.639911452184,0.311410861865,40189.0,42007.0,42473.0,44250.0,45529.0,21350656.0,21749024.0,22134526.0,22784354.0,23330091.0,SC,135,899,1485,3518,7617,2,33,66,83,129,7889.0,8.5,1897.0,139.0,Not In-Class,City,0.01865834942027074,0.017725025270099476,0.02935811681713898,0.023952270053388392,0.0224234403902244,0.04523625867774765,0.011093389197038587,0.041838344359946315,0.028903954802259886,0.031767986759248114,Private-4
